,/lpc/it8688e/control/0,/lpc/it8688e/control/1,/lpc/it8688e/control/2,/lpc/it8688e/control/3,/lpc/it8688e/control/4,/lpc/it8688e/voltage/0,/lpc/it8688e/voltage/1,/lpc/it8688e/voltage/2,/lpc/it8688e/voltage/3,/lpc/it8688e/voltage/4,/lpc/it8688e/voltage/5,/lpc/it8688e/voltage/6,/lpc/it8688e/voltage/7,/lpc/it8688e/voltage/8,/lpc/it8688e/temperature/0,/lpc/it8688e/temperature/1,/lpc/it8688e/temperature/2,/lpc/it8688e/temperature/3,/lpc/it8688e/temperature/4,/lpc/it8688e/temperature/5,/lpc/it8688e/fan/0,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/temperature/4,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
09/02/2020 19:47:17,,,,,,1.23600006,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,60,38,37,44,3292.68286,2.34375,3.125,1.5625,0.78125,4.6875,2.34375,2.47395635,27.9200268,99.81828,0.4050891,0.5822298,0.268705726,0.384779632,0.41717732,0.672442436,60.375,43.75,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,2.730424,39.3098946,6.27012634,9.680378,44,300,405.000031,0,12,11,0,0,44,1520,6144,1264.80078,4879.199,20.58595,19.4040012,0,0,32,1.05522156,36.0784149
09/02/2020 19:47:22,,,,,,1.224,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,63,38,36,44,3375,1.5625,0.78125,0.78125,0.78125,0,4.6875,1.43229365,26.9364262,99.81828,0.273604125,0.1421729,0.2686928,0.269084483,0.127499133,0.3655638,62.875,43.5,2819.86646,2819.86646,2819.86646,2819.86646,2819.86646,2819.86646,1.44661713,40.05571,6.38908768,9.561417,45,1500.00012,6000.98438,0,1,1,0,0,44,1515,6144,1298.89063,4845.10938,21.1407986,34.811,0,0,32,1.05522156,36.0784149
09/02/2020 19:47:27,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,56,38,36,44,3276.699,6.25,9.375,20.3125,3.125,5.46875,28.125,12.109375,42.3458023,99.81828,1.64205992,2.643877,3.90746117,1.3733902,1.530458,4.70890141,55.875,51.5,4267.23145,4267.23145,4267.23145,4267.23145,4267.23145,4267.23145,15.8061476,40.2571754,6.42122269,9.529282,44,300,405.000031,0,1,6,0,0,44,1514,6144,1299.57813,4844.422,21.1519871,19.5010014,0,0,32,1.05522156,36.0784149
09/02/2020 19:47:32,,,,,,1.452,2.016,2.052,2.004,1.092,0.912,1.38,3.288,3.096,35,35,49,38,36,44,3013.39282,3.90625,3.90625,1.5625,0,0.78125,10.15625,3.38541865,32.1168938,99.81828,0.746638536,0.965672553,0.6589254,0.6293311,0.729550958,1.612272,49.25,44.75,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,5.34239,40.5110168,6.461712,9.488792,44,1500.00012,6000.98438,0,1,0,0,0,44,1511,6144,1307.60938,4836.39063,21.2827053,34.854,0.9765625,7.8125,32,1.05522156,36.0784149
09/02/2020 19:47:37,,,,,,1.104,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,35,35,50,38,36,44,3096.33032,2.34375,0,0,0.78125,0.78125,4.6875,1.43229365,28.0343342,99.81828,0.437521845,0.131425753,0.391506851,0.40498957,0.416686922,0.6847253,50.75,42.75,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,2.46685624,40.6199074,6.47908,9.471424,43,300,405.000031,0,5,7,0,1,44,1514,6144,1321.10938,4822.89063,21.5024319,19.5700016,0,7.8125,32,1.05522156,36.0784149
09/02/2020 19:47:42,,,,,,0.948,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,53,38,36,44,2848.10132,0,0.78125,0,0.78125,0.78125,2.34375,0.78125,27.7683926,99.81828,0.419563144,0.412026823,0.3735671,0.08440997,0.4154441,0.7270882,53.125,42.75,3368.867,3368.867,3368.867,3368.867,3368.867,3368.867,2.43209934,40.7534561,6.50038147,9.450123,43,300,405.000031,0,5,7,0,1,43,1516,6144,1357.10938,4786.89063,22.08837,19.5050011,0,7.8125,32,1.05522156,36.0784149
09/02/2020 19:47:47,,,,,,1.188,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,46,38,36,44,2934.78271,2.34375,0.78125,0,0,0.78125,5.46875,1.5625,27.8759766,99.81828,0.4207482,0.388442427,0.3848563,0.1277255,0.4077968,0.6674079,46.125,42.5,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,2.396977,40.75843,6.501175,9.449329,43,300,405.000031,0,5,7,0,1,43,1520,6144,1357.10938,4786.89063,22.08837,19.3890018,75.19531,0,32,1.05522156,36.078476
09/02/2020 19:47:52,,,,,,1.26,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,49,37,36,44,3026.90576,0,0.78125,0,0.78125,0,3.90625,0.911456347,26.5407047,99.81828,0.3386341,0.3012232,0.303742856,0.0459993,0.3292007,0.5322644,49.25,42.5,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,1.85106468,40.7548676,6.50060654,9.449898,42,300,405.000031,0,5,7,0,1,43,1514,6144,1379.60938,4764.39063,22.45458,19.3520012,75.19531,7.8125,32,1.05522156,36.078476
09/02/2020 19:47:57,,,,,,0.948,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,35,35,43,37,36,44,2800.82983,0,0,0,0.78125,0.78125,3.125,0.78125,27.8752556,99.81828,0.407155722,0.3584566,0.358441323,0.0685006157,0.3842695,0.6457145,43.875,42.5,3194.185,3194.185,3194.185,3194.185,3194.185,3194.185,2.22253847,40.7289658,6.496475,9.454029,42,300,405.000031,0,6,7,0,1,43,1512,6144,1303.10938,4840.89063,21.2094631,19.37,75.19531,0,32,1.05522156,36.078476
09/02/2020 19:48:02,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,58,37,36,44,2960.52637,0,8.59375,7.03125,1.5625,0,3.90625,3.515625,34.1151047,99.81828,0.819408,1.835491,1.2554915,0.6351926,0.831167758,1.44168472,58.5,43,3768.14014,3768.14014,3768.14014,3768.14014,3768.14014,3768.14014,6.818435,40.6737671,6.487671,9.462833,42,300,405.000031,0,5,7,0,1,43,1514,6144,1289.67188,4854.328,20.9907532,19.3520012,73.24219,0,32,1.05522156,36.078476
09/02/2020 19:48:07,,,,,,1.008,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,51,37,36,44,3096.33032,2.34375,0.78125,0.78125,0.78125,0.78125,2.34375,1.30208135,27.6594944,99.81828,0.3841203,0.36015895,0.346776962,0.06747976,0.367612243,0.6194833,51.125,42.5,3368.867,3368.867,3368.867,3368.867,3368.867,3368.867,2.14563155,40.5005226,6.460037,9.490467,42,300,405.000031,0,5,7,0,1,43,1511,6144,1289.67188,4854.328,20.9907532,19.391,75.19531,0,32,1.05522156,36.078476
09/02/2020 19:48:12,,,,,,1.008,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,35,35,53,37,36,44,3199.05225,0,0,0,0,0,3.8461566,0.6410301,27.1116028,99.81828,0.3852836,0.361715078,0.343145043,0.092509,0.369991481,0.6653024,53.75,42.25,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,2.21794653,40.46773,6.45480728,9.495697,41,300,405.000031,0,5,7,0,1,43,1518,6144,1312.17188,4831.828,21.3569641,19.444,75.19531,0,32,1.05522156,36.078476
09/02/2020 19:48:17,,,,,,0.948,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,46,37,36,44,2922.078,0.78125,0,0,0,0,6.25,1.171875,27.550251,99.81828,0.402640671,0.3604091,0.47311756,0.1347192,0.409573048,0.741190732,46.5,41.75,3368.867,3368.867,3368.867,3368.867,3368.867,3368.867,2.52165031,40.45989,6.453556,9.496948,41,300,405.000031,0,5,7,0,1,42,1512,6144,1312.17188,4831.828,21.3569641,19.5390015,75.19531,7.8125,32,1.05522156,36.07852
09/02/2020 19:48:22,,,,,,1.308,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,35,35,53,37,36,44,3199.05225,2.34375,0.78125,0,0,0,3.90625,1.171875,28.04492,99.81828,0.4539791,0.410762578,0.391387582,0.07275219,0.429276049,0.7508636,52.875,41.75,3368.867,3368.867,3368.867,3368.867,3368.867,3368.867,2.509021,40.4498672,6.4519577,9.498547,41,300,405.000031,0,6,7,0,1,42,1512,6144,1330.17188,4813.828,21.6499329,19.4660015,0,7.8125,32,1.05522156,36.07852
09/02/2020 19:48:27,,,,,,1.44,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,45,37,36,44,2922.078,0,0.78125,0,0,1.5625,5.46875,1.30208135,28.7358646,99.81828,0.473528117,0.4857817,0.4134977,0.134985477,0.4572152,0.8366685,45.5,41.75,3368.867,3368.867,3368.867,3368.867,3368.867,3368.867,2.80167675,40.449173,6.451847,9.498657,41,300,405.000031,0,5,7,0,1,42,1511,6144,1330.17188,4813.828,21.6499329,19.5010014,74.21875,0,32,1.05522156,36.07852
09/02/2020 19:48:32,,,,,,0.948,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,47,37,36,44,2960.52637,2.34375,0,0,0.78125,0.78125,1.5625,0.911456347,27.1719284,99.81828,0.386335224,0.344526768,0.340970218,0.07487057,0.367178738,0.5920652,47.5,41.75,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,2994.54858,2.10594654,40.50655,6.46099854,9.489506,41,300,405.000031,0,5,7,0,1,42,1515,6144,1289.67188,4854.328,20.9907532,19.5350018,73.24219,0,32,1.05522156,36.07852
09/02/2020 19:48:37,,,,,,1.32,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,35,35,43,37,36,44,2777.77783,0.78125,0.78125,0,0.78125,0.78125,3.90625,1.171875,29.29786,99.81828,0.486953557,0.4437854,0.4646485,0.439950258,0.500054359,0.8488974,43.75,43.75,4342.095,4342.095,4342.095,4342.095,4342.095,4342.095,3.18428946,40.5201569,6.463169,9.487335,41,300,405.000031,0,8,7,0,1,42,1518,6144,1295.875,4848.125,21.0917149,19.4730015,19.53125,10.7421875,32,1.05522156,36.07852
09/02/2020 19:48:42,,,,,,1.296,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,57,37,36,44,3325.123,3.90625,0,0,0,3.125,6.25,2.21354365,32.33537,99.81828,0.6836626,0.614013135,0.577139,0.6156343,0.7811932,1.24351919,56.625,43,3768.14014,3768.14014,3768.14014,3768.14014,3768.14014,3768.14014,4.51516151,40.56586,6.470459,9.480045,40,300,405.000031,0,11,9,0,1,42,1519,6144,1297.23438,4846.76563,21.11384,19.533,82.03125,1.953125,32,1.05522156,36.07852
09/02/2020 19:48:47,,,,,,1.284,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,49,37,36,44,3068.182,0.78125,1.5625,0.78125,0.78125,1.5625,5.46875,1.82291865,30.4678326,99.81828,0.5549969,0.5050759,0.492133349,0.490754217,0.5295817,0.8928508,49.375,42.5,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3.465393,40.67135,6.48728561,9.463219,40,300,405.000031,0,5,7,0,1,42,1514,6144,1297.23438,4846.76563,21.11384,19.488,1261.71875,7.8125,32,1.05522156,36.0785675
09/02/2020 19:48:52,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,35,35,54,37,36,44,3245.19238,0.78125,0.78125,1.5625,0.78125,0.78125,4.6875,1.5625,32.61368,99.81828,0.6962547,0.632740557,0.63411,0.6262938,0.732827544,1.1548239,54.625,47.75,4317.14063,4317.14063,4317.14063,4317.14063,4317.14063,4317.14063,4.4770503,40.6696777,6.48701859,9.463486,40,300,405.000031,0,7,8,0,1,42,1514,6144,1314.85938,4829.14063,21.4007053,19.444,4.8828125,8.7890625,32,1.05522156,36.0785675
09/02/2020 19:48:57,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,47,36,36,44,2960.52637,0.78125,0.78125,0.78125,1.5625,0.78125,3.90625,1.43229365,30.483427,99.81828,0.5613655,0.505629838,0.4925497,0.493129,0.53759855,0.867011845,47.75,42,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3.45728445,40.67039,6.487133,9.463371,40,300,405.000031,0,5,7,0,1,41,1519,6144,1313.79688,4830.203,21.3834133,19.4730015,75.19531,7.8125,32,1.05522156,36.0785675
09/02/2020 19:49:02,,,,,,0.996,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,51,36,36,44,3110.599,1.53846145,6.153846,0.7692337,1.53846145,2.30768919,3.8461566,2.692312,31.7446136,99.81828,0.6893086,1.11942649,0.5861636,0.668480337,0.626914442,1.08178473,51.375,42,3768.14014,3768.14014,3768.14014,3768.14014,3768.14014,3768.14014,4.77207851,40.698494,6.4916153,9.458889,40,300,405.000031,0,6,8,0,1,41,1519,6144,1295.92188,4848.078,21.0924778,19.5640011,0,8.7890625,32,1.05522156,36.0785675
09/02/2020 19:49:07,,,,,,0.996,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,45,36,36,44,2860.16943,0.78125,0.78125,0.78125,0.78125,1.5625,5.46875,1.69270635,29.5197353,99.81828,0.4989771,0.449068666,0.4397702,0.456620783,0.472108036,0.7704097,44.875,42.25,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3568.50366,3.08695459,40.6848869,6.48944473,9.46106,40,300,405.000031,0,5,7,0,1,41,1514,6144,1295.92188,4848.078,21.0924778,19.519001,0.9765625,8.7890625,32,1.05522156,36.0785675
09/02/2020 19:49:12,,,,,,1.104,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,35,35,50,36,36,44,3026.90576,2.34375,1.5625,1.5625,0.78125,1.5625,4.6875,2.08333135,30.9712429,99.81828,0.6067045,0.5415388,0.5332664,0.535292268,0.6041108,1.00660062,50.125,42,4392.00439,3513.60352,3513.60352,3768.14014,3768.14014,3768.14014,3.82751322,40.6783829,6.488407,9.462097,40,300,405.000031,0,6,7,0,1,41,1519,6144,1295.92188,4848.078,21.0924778,19.545,80.078125,0.9765625,32,1.05522156,36.0785675
09/02/2020 19:49:17,,,,,,1.152,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,34,35,62,36,36,44,2812.5,9.375,17.1875,20.3125,6.25,7.03125,10.9375,11.8489561,37.0718956,99.81828,1.39207816,2.20786428,3.42857337,1.27473462,1.37023222,1.93071008,62,55.25,4267.23145,4267.23145,4267.23145,4267.23145,4267.23145,4267.23145,11.6041927,40.5598564,6.4695015,9.481003,40,1500.00012,6000.98438,0,4,5,0,0,41,1519,6144,1299.48438,4844.51563,21.1504612,34.448,0,0,32,1.05522156,36.0785675
09/02/2020 20:58:27,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.264,3.096,35,35,58,36,36,44,3358.209,12.5,17.96875,5.46875,0.78125,0,10.15625,7.8125,42.4812737,99.81828,2.18663216,3.6888876,1.53195131,1.210001,1.27542138,2.36447,57.875,49.5,4267.23145,4267.23145,4267.23145,4267.23145,3413.7854,4267.23145,12.2573624,44.05226,7.026558,8.923946,40,1500.00012,6000.98438,0,0,0,0,0,41,1514,6144,153,5991,2.49023438,33.844,2842.77344,916.0156,32,1.05522156,36.0785675
09/02/2020 20:58:32,,,,,,1.116,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,27,28,53,29,29,31,3096.33032,3.125,10.15625,2.34375,1.5625,1.5625,7.8125,4.427081,35.71572,99.81816,0.9586965,2.06200242,1.13533521,0.801293552,0.920588732,1.63578367,53.375,36.75,4342.09,4342.09,4342.09,4342.09,4342.09,4342.09,7.5137,44.05322,7.02671051,8.923794,32,1500.00012,6000.98438,0,0,0,0,0,41,1497,6144,1076.07422,5067.926,17.5142288,34.196003,2.9296875,0,27,1.05522156,36.07874
09/02/2020 20:58:37,,,,,,1.332,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,28,46,29,29,32,2812.5,2.34375,10.9375,5.46875,3.125,4.6875,12.5,6.510419,37.8365822,99.81816,0.972107351,2.18618321,1.42996848,0.879599452,1.18022323,2.3401227,46.25,47.75,4317.13525,4317.13525,4317.13525,4317.13525,4317.13525,4317.13525,8.988205,43.979702,7.014984,8.93552,33,1500.00012,6000.98438,0,0,0,0,0,41,1498,6144,1076.07422,5067.926,17.5142288,34.138,44.921875,11.71875,27,1.05522156,36.07874
09/02/2020 20:58:42,,,,,,1.092,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,28,28,49,29,30,32,2960.52637,2.34375,4.6875,2.34375,0,0.78125,1.5625,1.953125,33.52241,99.81816,0.7801303,1.04378545,0.790188253,0.130219832,0.142091244,1.24870837,49.75,36.25,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,4342.09,4.13512373,44.6527176,7.12233353,8.828171,33,1500.00012,6000.98438,0,0,0,0,0,41,1505,6144,1089.76172,5054.23828,17.7370071,34.0770035,0,0,27,1.05522156,36.07874
09/02/2020 20:58:47,,,,,,1.404,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,28,40,29,30,33,2657.48022,0,1.5625,0,0,0,1.5625,0.520831347,29.9803162,99.81816,0.42499283,0.543540955,0.460816473,0.0586415157,0.0623287857,0.557580352,40.375,36.25,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.107901,44.8827133,7.15901947,8.791485,32,300,405.000031,0,0,4,0,0,41,1497,6144,1089.76172,5054.23828,17.7370071,19.0840015,0,0,27,1.05522156,36.07874
09/02/2020 20:58:52,,,,,,1.188,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,27,28,44,29,30,34,2700,0,0.78125,0.78125,0,0,0.78125,0.390625,30.6100521,99.81816,0.470482767,0.580566645,0.566245556,0.0759838745,0.109369345,0.552547753,44.75,36.5,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.355196,44.7727,7.141472,8.809032,32,300,405.000031,0,0,4,0,0,41,1502,6144,1089.76172,5054.23828,17.7370071,19.0640011,0,0,27,1.05522156,36.07874
09/02/2020 20:58:57,,,,,,1.308,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,28,28,38,29,30,34,2537.594,0,0,0.78125,0,0,0,0.130206347,30.41432,99.81816,0.132394865,0.490992039,0.520174563,0.04881787,0.43308273,0.5796271,37.875,36.5,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.205089,44.74075,7.13637543,8.814129,32,300,405.000031,0,0,4,0,0,41,1502,6144,1089.76172,5054.23828,17.7370071,19.023,0,0,27,1.05522156,36.0787849
09/02/2020 20:59:02,,,,,,1.416,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,54,29,30,34,2700,1.5625,3.90625,3.125,0.78125,0,3.90625,2.21354365,31.9504986,99.81816,0.594819546,0.9575406,0.9015638,0.3290491,0.2880292,0.95309186,53.875,36.75,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,4.024094,44.7220955,7.1334,8.817104,32,300,405.000031,0,0,4,0,0,41,1504,6144,1089.69922,5054.301,17.73599,19.0220013,0,0,27,1.05522156,36.0787849
09/02/2020 20:59:07,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,27,29,46,29,30,34,2848.10132,1.5625,1.5625,0,0,0,2.34375,0.911456347,30.371685,99.81816,0.115772091,0.575256467,0.486368537,0.04872112,0.12853618,0.6220556,46.125,36.25,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,1.97670984,44.697155,7.129421,8.821083,32,300,405.000031,0,0,4,0,0,41,1508,6144,1089.69922,5054.301,17.73599,19.01,0,0,27,1.05522156,36.0787849
09/02/2020 20:59:12,,,,,,1.128,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,48,29,30,34,2848.10132,2.34375,0.78125,0.78125,0.78125,0.78125,1.5625,1.171875,31.1280861,99.81816,0.133638069,0.653272033,0.6475859,0.06465618,0.07612005,0.5955247,48.25,36.5,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.17079687,44.67644,7.12611771,8.824387,32,300,405.000031,0,0,4,0,0,41,1499,6144,1089.69922,5054.301,17.73599,19.0600014,0,0,27,1.05522156,36.0787849
09/02/2020 20:59:17,,,,,,1.38,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,28,29,41,29,30,35,2636.71875,0.78125,1.5625,0.78125,0,0,1.5625,0.78125,29.91009,99.81816,0.4329582,0.5454929,0.455117822,0.0627293,0.0521873347,0.53241533,40.875,36.5,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.080901,44.6284676,7.11846542,8.832039,32,300,405.000031,0,0,4,0,0,41,1498,6144,1089.69922,5054.301,17.73599,19.099,0,0,27,1.05522156,36.0787849
09/02/2020 20:59:22,,,,,,1.416,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,28,29,44,29,30,35,2657.48022,0,0.78125,0.78125,0,0,0.78125,0.390625,29.704052,99.81816,0.445210069,0.532359242,0.53519547,0.06109239,0.0431954153,0.5000537,43.75,36.5,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.1171062,44.56442,7.10824966,8.842255,32,300,405.000031,0,0,4,0,0,41,1501,6144,1089.69922,5054.301,17.73599,19.037,0,0,27,1.05522156,36.0787849
09/02/2020 20:59:27,,,,,,1.188,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,45,29,30,35,2789.256,0,0,1.5625,0,0,0.78125,0.390625,30.1087627,99.81816,0.424223,0.4490561,0.5141296,0.407800883,0.0432849228,0.191683784,45.625,36.75,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.03017831,44.52197,7.10147858,8.849026,32,300,405.000031,0,0,4,0,0,41,1503,6144,1089.69922,5054.301,17.73599,19.068,0,0,27,1.05522156,36.0787964
09/02/2020 20:59:32,,,,,,1.32,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,47,29,30,35,2824.26782,0,1.5625,1.5625,0,0.78125,0,0.651043653,30.7327175,99.81816,0.166779727,0.637285531,0.649719954,0.0850243643,0.09448,0.73013103,47.5,36.75,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.36342049,44.4857368,7.09569931,8.854805,32,300,405.000031,0,0,4,0,0,41,1498,6144,1089.69922,5054.301,17.73599,19.093,0,0,27,1.05522156,36.0787964
09/02/2020 20:59:37,,,,,,1.08,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,50,29,30,35,2922.078,0,0,0,0,0,0,0,29.9883137,99.81816,0.48182866,0.5800305,0.1336147,0.09449952,0.08023203,0.6728595,50.75,37,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.04306483,44.57932,7.110626,8.839878,32,300,405.000031,0,0,0,0,0,41,1504,6144,1093.18359,5050.81641,17.7927017,15.1860008,0,0,27,1.05522156,36.0787964
09/02/2020 20:59:42,,,,,,1.092,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,54,29,30,36,3040.54053,0,0.78125,0.78125,0,0,0,0.260418653,30.0253448,99.81816,0.4272351,0.5345754,0.44511494,0.0531195179,0.05538318,0.491565853,53.875,37.25,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,3768.1355,2.006994,44.56296,7.108017,8.842487,31,300,405.000031,0,0,0,0,0,41,1503,6144,1100.15234,5043.84766,17.906126,15.0830011,0,0,27,1.05522156,36.0787964
09/02/2020 20:59:47,,,,,,1.116,2.016,2.04,2.004,1.104,0.912,1.38,3.288,3.096,28,29,46,29,30,36,2860.16943,0,0,0.78125,0,0,1.5625,0.390625,30.0072079,99.81816,0.4283279,0.462217361,0.515375555,0.07325791,0.08695529,0.54429394,46.125,36.75,3768.1355,4342.09,4342.09,4342.09,3473.672,4342.09,2.11042786,44.5336151,7.10333633,8.847168,31,300,405.000031,0,0,0,0,0,41,1507,6144,1100.15234,5043.84766,17.906126,15.0730009,0,0,27,1.05522156,36.0787964
09/02/2020 20:59:52,,,,,,1.08,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,49,29,30,36,2947.59814,0,0.7692337,0.7692337,0,0,0,0.256413221,29.2259426,99.81816,0.418539941,0.4709553,0.3859855,0.0673675239,0.0542825051,0.392701179,49.625,36.75,3768.1355,3768.1355,3768.1355,3473.672,3473.672,4342.09,1.789832,44.4703331,7.09324265,8.857262,31,300,405.000031,0,0,0,0,0,41,1499,6144,1100.15234,5043.84766,17.906126,15.1820011,0,0,27,1.05522156,36.0787964
09/02/2020 20:59:57,,,,,,1.452,2.016,2.052,2.004,1.104,0.912,1.38,3.288,3.096,28,29,42,29,30,36,2721.77417,0.78125,0,0.78125,0,0,0,0.260418653,27.2064381,99.81816,0.259721875,0.2890006,0.3118571,0.0374276973,0.0302935634,0.354116619,42,36.25,2220.954,2220.954,2220.954,2220.954,2220.954,2220.954,1.28241754,44.4493866,7.089901,8.860603,31,300,405.000031,0,0,0,0,0,41,1498,6144,1106.99609,5037.004,18.0175152,15.213,0,0,27,1.05522156,36.07885
